call_id,call_start_dt,answer_wait,talk_time,group_name,systemSource,cell
4410459,6/30/2018 20:50,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410461,6/30/2018 20:50,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410456,6/30/2018 20:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410452,6/30/2018 20:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410437,6/30/2018 20:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410431,6/30/2018 20:40,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410428,6/30/2018 20:38,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410421,6/30/2018 20:38,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410401,6/30/2018 20:34,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410392,6/30/2018 20:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410389,6/30/2018 20:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410388,6/30/2018 20:31,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410381,6/30/2018 20:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410370,6/30/2018 20:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410369,6/30/2018 20:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410363,6/30/2018 20:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410360,6/30/2018 20:21,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410354,6/30/2018 20:20,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410330,6/30/2018 20:12,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410328,6/30/2018 20:12,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410308,6/30/2018 20:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410302,6/30/2018 20:06,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410291,6/30/2018 20:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410273,6/30/2018 19:58,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410267,6/30/2018 19:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410226,6/30/2018 19:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410218,6/30/2018 19:43,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410214,6/30/2018 19:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410201,6/30/2018 19:38,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410199,6/30/2018 19:37,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410188,6/30/2018 19:35,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410187,6/30/2018 19:35,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410175,6/30/2018 19:31,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410171,6/30/2018 19:29,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410159,6/30/2018 19:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410153,6/30/2018 19:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410157,6/30/2018 19:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410136,6/30/2018 19:20,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410124,6/30/2018 19:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410122,6/30/2018 19:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410114,6/30/2018 19:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410117,6/30/2018 19:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410109,6/30/2018 19:14,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410099,6/30/2018 19:12,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410087,6/30/2018 19:07,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410072,6/30/2018 19:04,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410067,6/30/2018 19:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410068,6/30/2018 19:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410062,6/30/2018 19:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410063,6/30/2018 19:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410043,6/30/2018 18:55,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410031,6/30/2018 18:50,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4410028,6/30/2018 18:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409983,6/30/2018 18:37,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409949,6/30/2018 18:30,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409937,6/30/2018 18:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409927,6/30/2018 18:26,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409918,6/30/2018 18:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409915,6/30/2018 18:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409912,6/30/2018 18:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409907,6/30/2018 18:21,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409889,6/30/2018 18:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409885,6/30/2018 18:14,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409872,6/30/2018 18:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409865,6/30/2018 18:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409863,6/30/2018 18:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409859,6/30/2018 18:06,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409850,6/30/2018 18:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409844,6/30/2018 18:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409840,6/30/2018 18:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
