call_id,call_start_dt,answer_wait,talk_time,group_name,systemSource,cell
4305255,5/31/2018 16:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305256,5/31/2018 16:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305240,5/31/2018 16:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305239,5/31/2018 16:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305224,5/31/2018 16:11,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305221,5/31/2018 16:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305211,5/31/2018 16:06,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305180,5/31/2018 15:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305175,5/31/2018 15:54,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305158,5/31/2018 15:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305155,5/31/2018 15:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305145,5/31/2018 15:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305142,5/31/2018 15:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305114,5/31/2018 15:37,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305054,5/31/2018 15:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305045,5/31/2018 15:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305043,5/31/2018 15:14,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305041,5/31/2018 15:11,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305026,5/31/2018 15:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305028,5/31/2018 15:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4305021,5/31/2018 15:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304994,5/31/2018 14:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304929,5/31/2018 14:19,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304918,5/31/2018 14:14,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304901,5/31/2018 14:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304902,5/31/2018 14:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304890,5/31/2018 14:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304881,5/31/2018 14:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304875,5/31/2018 14:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304870,5/31/2018 13:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304867,5/31/2018 13:58,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304859,5/31/2018 13:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304843,5/31/2018 13:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304842,5/31/2018 13:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304825,5/31/2018 13:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304823,5/31/2018 13:41,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304822,5/31/2018 13:40,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304813,5/31/2018 13:38,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304793,5/31/2018 13:29,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304762,5/31/2018 13:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304701,5/31/2018 12:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304691,5/31/2018 12:55,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304670,5/31/2018 12:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304661,5/31/2018 12:44,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304656,5/31/2018 12:43,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304650,5/31/2018 12:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304648,5/31/2018 12:41,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304607,5/31/2018 12:19,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304603,5/31/2018 12:19,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304584,5/31/2018 12:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304551,5/31/2018 11:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304502,5/31/2018 11:37,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304481,5/31/2018 11:30,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304473,5/31/2018 11:29,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304467,5/31/2018 11:27,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304463,5/31/2018 11:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304451,5/31/2018 11:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304433,5/31/2018 11:09,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304429,5/31/2018 11:07,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304424,5/31/2018 11:04,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304422,5/31/2018 11:04,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304419,5/31/2018 11:04,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304409,5/31/2018 11:01,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304404,5/31/2018 10:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304394,5/31/2018 10:54,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304365,5/31/2018 10:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304364,5/31/2018 10:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304341,5/31/2018 10:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304328,5/31/2018 10:39,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304317,5/31/2018 10:34,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304291,5/31/2018 10:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304282,5/31/2018 10:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304273,5/31/2018 10:19,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304266,5/31/2018 10:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304230,5/31/2018 10:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304221,5/31/2018 9:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304200,5/31/2018 9:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304117,5/31/2018 9:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304113,5/31/2018 9:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304106,5/31/2018 9:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304103,5/31/2018 8:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304102,5/31/2018 8:58,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304058,5/31/2018 8:36,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304057,5/31/2018 8:35,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304051,5/31/2018 8:33,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304044,5/31/2018 8:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304039,5/31/2018 8:31,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304020,5/31/2018 8:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304013,5/31/2018 8:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4304004,5/31/2018 8:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303992,5/31/2018 8:11,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303981,5/31/2018 8:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303976,5/31/2018 8:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303958,5/31/2018 7:55,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303952,5/31/2018 7:50,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303943,5/31/2018 7:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303929,5/31/2018 7:34,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303880,5/31/2018 7:06,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303873,5/31/2018 7:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303865,5/31/2018 6:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303858,5/31/2018 6:50,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303844,5/31/2018 6:38,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303836,5/31/2018 6:29,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303822,5/31/2018 6:13,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303818,5/31/2018 6:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303809,5/31/2018 6:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303808,5/31/2018 6:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303804,5/31/2018 5:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303794,5/31/2018 5:43,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303792,5/31/2018 5:38,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303790,5/31/2018 5:38,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303788,5/31/2018 5:33,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303782,5/31/2018 5:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303779,5/31/2018 5:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303775,5/31/2018 5:12,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303772,5/31/2018 5:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303764,5/31/2018 4:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303762,5/31/2018 4:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303760,5/31/2018 4:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
